CaseNumber,PRSM,Amt.Repaid.at.6.Months,Nominal.Loan.Amount,Total.Amt.to.be.Repaid,Repayment.Percentage,Commission.Upfront,Validated.Monthly.Batch,Historical.Monthly.Credit.Card.Receipts,Months.of.History,Loan.Type,FICO,Years.In.Business,Num.of.Credit.Lines,Satisfied.Accounts,Num.of.Paid.off.Credit.Lines,Current.Delinquent.Credit.Lines,Previous.Delinquent.Credit.Lines,Business.Entity.Type,Years.in.File,Num.of.Legal.Items,Num.of.Trade.Lines,Num.of.Derog.Legal.Item,Two.Digit.SIC.Code,Two.Digit.SIC.Description,Population.in.Zip.Code,Male.Population.in.Zip.Code,Female.Population.in.Zip.Code,Average.House.Value.in.Zip.Code,Income.Per.Household.in.Zip....,Median.Age.in.Zip.Code,Time.Zone,Bus.Establishments.in.Zip.Code,Employment.in.Zip.Code,Annual.Payroll.in.Zip.Code,PO.Residential.Count.in.Zip,PO.Business.Count.in.Zip,Delivery.Total,State,ISO.Name,Loan.Size.Class
106728666,0.907773109,12963,24000,28560,10,2649.6,35644.5,29488.5,4,R,739,8,40,39,30,0,1,Limited Liability Company,15,13,0,12,80,Health Services,26015,13061,12954,316800,89345,37.8,7,2530,47135,2647117,10863,2241,13104,CO,B,S3
294122709,0.965580393,8963,15800,18565,12.5,426.6,14178,14178,1,R,616,6,50,48,27,0,2,Corporation,10,0,1,0,55,Automotive Dealers and Service Stations,32898,16733,16165,235800,43023,35.2,8,959,9098,305891,9881,1182,11063,CA,A,S2
189025470,1.010287523,26810,44600,53074,10,4923.84,43938.58,40037.3403,4,R,571,3,21,12,12,1,8,Sole Proprietorship,2,0,3,0,58,Eating and Drinking Places,6436,3193,3243,94400,30368,38.2,8,278,1809,39724,1964,112,2076,ID,B,S4
54020486,0.62978331,7513,19800,23859,12.5,3210.56,16715.58,16714.8768,2,O,514,14,34,2,2,8,0,Sole Proprietorship,1,0,1,0,7,Agricultural Services,42416,20578,21838,139500,52667,34.8,6,1082,15326,661544,22617,1073,23690,TX,H,S2
392624307,0.501328273,5284,17000,21080,12.5,2516,11275.34,12711,4,O,472,3,37,25,21,1,11,Corporation,6,0,0,0,59,Miscellaneous Retail Stores,53184,27513,25671,90300,37330,29.5,6,1037,17630,566135,17131,1384,18515,TX,B,S2
147924073,0.951799317,36235,64800,76140,12.5,3888,58327.04,58327.5031,10,R,608,5,22,21,9,0,1,Corporation,2,1,1,0,57,Home Furniture and Furnishings Stores,40541,19928,20613,119800,33901,29.9,8,976,16710,437411,9645,912,10557,CA,A,S4
372225328,1.231695598,60241,82200,97818,12.5,11343.6,64762.8,64762.8,5,O,693,5,29,29,13,0,0,Corporation,2,0,0,0,76,Miscellaneous Repair Services,16997,8347,8650,216900,32339,33.1,8,853,12440,414453,5411,1255,6666,CA,B,S4
350422242,0.956048387,9484,16000,19840,12.5,2368,10575.88,10576,3,O,680,2,22,21,4,0,1,Corporation,2,0,0,0,58,Eating and Drinking Places,52044,24880,27164,357300,38792,42.2,10,1982,32877,958354,16849,2500,19349,HI,B,S2
115723260,0.915651261,8717,16000,19040,12.5,2208,13557.18,14894.4004,1,O,598,3,54,53,20,1,0,Corporation,4,1,0,0,54,Food Stores,105275,52941,52334,168700,30029,24.5,8,882,13000,336802,23482,1619,25101,CA,B,S2
363123048,0.811180642,4861,10200,11985,12.5,550.8,15982.28,20520.6667,3,R,584,5,11,9,9,2,0,Corporation,6,0,1,0,59,Miscellaneous Retail Stores,31299,15236,16063,60100,34208,29,6,566,12174,508288,10312,777,11089,TX,OTHER,S2
104421613,1.056653226,5241,8000,9920,12.5,1539.2,21453.96,21454.1402,11,R,663,3,64,60,42,0,4,Corporation,6,1,3,0,58,Eating and Drinking Places,26010,13391,12619,101000,28039,24.8,6,772,9451,225236,9230,908,10138,OK,B,S1
290924097,0.772324941,15706,32800,40672,12.5,4854.4,21589.84,21589.6667,6,O,497,2,25,17,10,6,2,Partnership,2,5,3,0,58,Eating and Drinking Places,12534,5375,7159,88700,26270,26,6,475,11878,317060,6966,610,7576,TX,B,S3
69729692,0.920634921,1972,3600,4284,12.5,397.44,2866.02,4769.2,5,R,460,2,21,8,7,7,6,Sole Proprietorship,1,1,0,0,59,Miscellaneous Retail Stores,62030,31179,30851,202000,45901,30.1,8,1461,27993,909177,7187,476,7663,CA,B,S1
93829144,0.862365591,1604,3000,3720,12.5,666,3213.32,3213.5,4,O,606,2,14,6,6,5,3,Sole Proprietorship,7,3,3,1,75,Auto Repair Services and Parking,28099,13748,14351,97000,61280,35,6,588,7316,167375,9481,603,10084,TX,B,S1
401825892,0.784077381,5269,11200,13440,12.5,1254.4,11898.48,8960.33333,6,R,480,1,21,10,12,8,3,Limited Liability Company,3,1,4,0,58,Eating and Drinking Places,51452,25889,25563,98600,31341,23.9,6,1306,19637,458260,19571,1633,21204,TX,H,S2
309125487,0.815668203,16284,32200,39928,12.5,4765.6,21121.66,36143.5,4,O,523,1,10,4,1,2,4,Sole Proprietorship,12,1,4,0,57,Home Furniture and Furnishings Stores,72984,36421,36563,230100,49452,30.8,8,1116,19385,717231,21793,1473,23266,CA,B,S3
62522875,1.028529684,19711,32900,38328.5,12.5,3058.62,25391.94,25392,8,O,616,11,40,36,19,3,1,Sole Proprietorship,12,0,1,0,58,Eating and Drinking Places,23633,11498,12135,82300,46975,33.3,6,422,5261,116914,7618,622,8240,TX,C,S3
286620652,0.681291019,37890,90800,111230,12.5,11520.26,58519.58,58519.3333,3,O,672,30,28,28,21,0,0,Corporation,4,5,3,1,58,Eating and Drinking Places,22432,11084,11348,107600,32951,37.1,8,1417,15653,421967,9839,1304,11143,ID,D,S4
392421811,0.308978769,2605,13598,16862,12.5,0.2,8596,8595.98446,2,R,480,9,16,7,7,7,8,Limited Liability Company,30,6,4,3,75,Auto Repair Services and Parking,53794,28235,25559,84000,31306,26,8,856,24259,791836,12705,949,13654,NV,B,S2
23028904,0.510204082,2125,7000,8330,12.5,756,5503,5503,4,O,513,14,30,6,11,18,6,Partnership,18,0,1,0,75,Auto Repair Services and Parking,9687,4720,4967,66900,29331,30.5,6,498,9543,324870,3902,611,4513,TX,OTHER,S1
238425454,1.029152474,10273,16100,19964,12.5,2382.8,10624.12,9441.10988,4,O,669,6,14,11,9,0,3,Sole Proprietorship,2,0,1,0,54,Food Stores,38419,20106,18313,144700,25860,32.2,8,1090,34952,1698372,20470,1717,22187,CA,B,S2
335929450,0.693889141,6109,14200,17608,12.5,1681.28,9420.74,9420.57143,7,R,539,7,15,5,10,2,8,Sole Proprietorship,6,4,3,1,57,Home Furniture and Furnishings Stores,27956,14398,13558,340700,42660,34.5,8,489,3053,66213,12884,483,13367,CA,B,S2
320023187,0.749323017,5811,13200,15510,12.5,1603.8,10373.28,9947.66667,12,O,575,3,89,87,46,2,0,Corporation,4,0,1,0,56,Apparel and Accessory Stores,19771,9589,10182,136500,32699,48,7,569,4804,109250,247,52,299,AZ,H,S2
102020289,0.787917374,11138,22800,28272,12.5,4386.72,26743.14,26743.8465,4,R,595,4,20,7,7,1,1,Limited Liability Company,2,0,1,0,58,Eating and Drinking Places,14756,7122,7634,181100,68662,41.8,6,754,9731,228757,7153,549,7702,TX,B,S3
46920086,0.730715288,4168,9200,11408,12.5,1770.08,9523.68,9523.66934,3,R,724,11,15,4,4,0,0,Corporation,7,0,2,0,80,Health Services,30379,14803,15576,86300,20840,31.3,6,620,9707,256967,13376,1214,14590,TX,B,S2
430824031,0.641251222,5248,13200,16368,12.5,1953.6,8617.18,16513.4,10,O,471,2,20,9,10,5,6,Limited Liability Company,2,0,1,0,59,Miscellaneous Retail Stores,37890,18231,19659,138200,40567,37.7,7,2250,33266,1091127,18126,2426,20552,AZ,H,S2
137125493,0.442368178,4782,18400,21620,12.5,1242,22006,34206,3,R,504,1,12,3,7,3,6,Partnership,22,1,0,1,75,Auto Repair Services and Parking,19262,8818,10444,60200,22921,36.1,7,525,7100,130380,6147,780,6927,TX,E,S2
282625289,0.839351511,6834,13800,16284,12.5,1104,13325.42,13325.5,4,O,566,3,13,1,1,5,3,Sole Proprietorship,7,0,2,0,72,Personal Services,17187,8485,8702,129800,36334,38.2,8,575,4414,113204,6424,644,7068,OR,OTHER,S2
295921662,0.635425384,2278,6000,7170,12.5,938.24,4722.62,4766,4,O,535,4,32,26,18,2,4,Sole Proprietorship,4,6,1,4,59,Miscellaneous Retail Stores,6730,3171,3559,49400,25396,33.4,6,105,1207,29307,2350,195,2545,TX,H,S1
177221842,0.677662703,2650,6600,7821,12.5,632.94,6648,11534,1,R,529,27,11,3,5,0,8,Sole Proprietorship,8,1,2,0,79,Amusement and Recreational Services,36711,18497,18214,94300,34034,27.9,8,1106,17179,558334,8596,1310,9906,CA,H,S1
218928152,0.821592493,22107,45800,53815,12.5,3400.66,41259.68,41260,3,O,617,9,12,7,4,0,5,Corporation,2,3,0,0,53,General Merchandise Stores,54381,25491,28890,214700,38229,35,8,1274,13215,379609,19601,1369,20970,CA,OTHER,S4
237029030,0.876910017,10330,19000,23560,12.5,2952.6,12416.88,14307.3333,6,O,610,20,29,24,22,2,3,Corporation,0,0,0,0,59,Miscellaneous Retail Stores,38072,19085,18987,88600,29395,31.1,8,633,7860,226868,7349,685,8034,CA,H,S2
205121991,1.285659574,30213,40000,47000,7.5,3240,59731.58,59731.3333,3,O,658,3,32,32,13,0,0,Limited Liability Company,4,0,0,0,58,Eating and Drinking Places,26547,13464,13083,176000,42678,34.9,7,1745,22105,703338,9547,1537,11084,CO,OTHER,S3
408929219,0.668571876,17078,41200,51088,12.5,6097.6,27053.34,27053.3333,3,O,534,4,25,23,14,1,1,Sole Proprietorship,4,5,1,2,58,Eating and Drinking Places,16922,8379,8543,164600,52251,33.3,8,805,10173,266912,6569,471,7040,WA,B,S4
32725498,1.005029014,2598,4400,5170,12.5,297,5160,8335,2,R,477,6,32,15,22,8,9,Corporation,15,4,2,0,73,Business Services,7449,4410,3039,379800,54343,30.5,7,751,6748,137322,3,4,7,CO,D,S1
425825230,0.743937575,18591,42000,49980,12.5,1159.2,42512,68324,1,R,605,27,19,15,13,0,4,Corporation,24,2,2,2,59,Miscellaneous Retail Stores,29370,13862,15508,388500,52662,38.2,8,1213,13171,424887,15027,1081,16108,CA,A,S3
53629509,0.847115513,15822,31000,37355,12.5,1860,27959.56,27960.6183,5,O,576,18,37,23,25,3,11,Corporation,30,0,3,0,79,Amusement and Recreational Services,19247,9310,9937,144300,56446,39.9,6,759,7086,200571,6239,813,7052,TX,OTHER,S3
374123212,1.067045895,20634,32500,38675,12.5,4485,25622,25621.5974,4,O,596,2,21,9,13,6,6,Limited Liability Company,1,0,0,0,55,Automotive Dealers and Service Stations,9901,4878,5023,151500,56937,26.1,7,280,3039,86050,3548,146,3694,UT,B,S3
93024545,0.748860182,9855,22400,26320,12.5,1512,27664.8,18034,1,R,690,113,27,26,16,0,1,Corporation,6,0,0,0,55,Automotive Dealers and Service Stations,24946,12608,12338,104800,39907,38.7,7,553,6013,113257,9225,526,9751,MT,D,S3
113121877,0.594704548,8917,25200,29988,10,3477.6,24818.88,24818.5,4,O,605,8,12,5,7,3,4,Sole Proprietorship,0,0,1,0,53,General Merchandise Stores,23641,12079,11562,217600,34266,30.9,8,766,11103,376255,9124,1097,10221,CA,B,S3
263025894,0.83858156,8868,18000,21150,12.5,360,16157,16156.2396,4,R,590,3,17,17,7,0,0,Corporation,4,11,4,5,75,Auto Repair Services and Parking,69968,35672,34296,142800,41876,25.8,8,757,14776,503179,14988,1001,15989,CA,A,S2
245827382,1.185034014,14807,21000,24990,12.5,2318.4,30500.78,30501.0636,10,R,646,4,31,31,15,0,0,Sole Proprietorship,6,0,0,0,55,Automotive Dealers and Service Stations,28880,13375,15505,297500,55321,37.5,8,376,6288,179751,11996,410,12406,CA,B,S2
51020725,0.550115207,1910,5600,6944,12.5,890.96,3818.46,3818.4,5,O,562,10,12,9,8,2,1,Sole Proprietorship,3,3,0,0,79,Amusement and Recreational Services,39519,19179,20340,88000,34122,28.6,6,1665,23972,551175,9454,1658,11112,TX,H,S1
49124855,0.822959445,56311,119000,136850,12.5,9282,93828,93828,10,O,596,19,6,2,0,4,0,Corporation,24,2,2,1,59,Miscellaneous Retail Stores,36129,17683,18446,195100,61583,35.1,8,878,9792,269749,4894,391,5285,CA,B,S4
197221866,0.519550677,6059,19600,23324,12.5,2704.8,15499.18,15499.3333,3,O,538,13,30,12,18,10,8,Sole Proprietorship,24,1,0,0,75,Auto Repair Services and Parking,46499,22740,23759,63800,39735,31.4,6,733,14957,638211,18274,1282,19556,TX,B,S2
193525870,1.070721287,21302,34600,39790,12.5,2698.8,27236.14,28872.6667,6,O,674,15,14,12,5,0,2,Corporation,28,3,2,0,54,Food Stores,47451,23403,24048,307100,60711,34.8,8,599,8508,272376,11600,839,12439,CA,B,S3
199525408,0.998832036,71836,116000,143840,12.5,17168,85864,96210,4,O,620,13,13,8,3,2,3,Corporation,3,0,1,0,58,Eating and Drinking Places,98226,57177,41049,188500,36277,24,8,1477,17068,401081,13598,1177,14775,CA,B,S4
40524119,0.932834177,10590,19000,22705,12.5,2773.04,15988.94,15989.609,6,O,583,14,15,4,4,3,7,Sole Proprietorship,4,0,0,0,59,Miscellaneous Retail Stores,15062,7438,7624,63800,35872,31.8,6,342,3252,60680,4204,309,4513,TX,H,S2
78829438,1.138531137,40267,60200,70735,12.5,4876.2,46414.98,51266,6,O,618,2,46,41,26,0,5,Corporation,20,0,3,0,58,Eating and Drinking Places,37854,18744,19110,87600,34510,33,7,809,11460,305372,11558,713,12271,AZ,OTHER,S4
330220117,0.396376272,7985,31600,40290,12.5,6612.3,20774.76,20775.5,4,O,471,7,22,9,17,4,9,Sole Proprietorship,3,0,1,0,54,Food Stores,46826,24264,22562,93400,14671,21.4,6,838,14303,264401,17858,1058,18916,TX,B,S3
308821669,0.85397694,21849,43000,51170,12.5,2320.2,128111.24,128113.771,6,R,545,2,30,22,22,3,5,Corporation,13,0,5,0,58,Eating and Drinking Places,32579,15958,16621,106900,36693,38,8,1130,16124,466170,13385,1107,14492,ID,OTHER,S4
17122753,0.816915423,4105,8200,10050,12.5,1316.14,7898,7898,4,R,496,4,17,6,5,7,4,Sole Proprietorship,4,0,2,0,72,Personal Services,33373,16868,16505,144000,40398,27.1,8,675,11793,353054,7723,1149,8872,CA,H,S2
163421727,0.585336356,6137,17770.46,20969.14,12,2416.78,14484.46,14484.5,4,O,530,2,9,6,6,2,1,Sole Proprietorship,3,1,1,0,58,Eating and Drinking Places,20673,10023,10650,94500,31623,36.5,7,332,3934,84216,6009,388,6397,NM,OTHER,S2
59525352,0.952891501,23019,40600,48314,12.5,4482.24,55244,69896,1,R,535,7,40,31,24,1,8,Sole Proprietorship,4,0,3,0,57,Home Furniture and Furnishings Stores,41813,20945,20868,156900,71852,34.3,6,1443,25210,829827,15462,910,16372,TX,B,S3
254827751,1.188262371,15489,22000,26070,12.5,3014,16295.38,16295.5,4,O,611,3,24,14,18,3,7,Sole Proprietorship,4,0,0,0,72,Personal Services,55719,27468,28251,159700,43649,31.3,8,750,11790,375886,18648,972,19620,CA,H,S3
238226057,0.677850911,11071,27800,32665,12.5,3190.06,25055.84,25056,10,O,634,3,29,9,9,0,1,Limited Liability Company,4,11,2,6,53,General Merchandise Stores,12099,6096,6003,141900,49734,33.9,6,801,17346,630612,3713,703,4416,KS,H,S3
318022748,0.962679211,21487,36000,44640,12.5,5594.4,23749.04,27351.3333,6,O,537,1,14,5,8,5,4,Corporation,3,0,1,0,59,Miscellaneous Retail Stores,24970,12094,12876,262400,76024,38,8,1639,39455,1378342,12384,1513,13897,CA,H,S3
167429539,0.701267281,12174,28000,34720,12.5,4144,18452.38,17806.8571,7,O,570,3,9,5,3,2,2,Limited Liability Company,2,0,4,0,56,Apparel and Accessory Stores,43447,21233,22214,146100,42222,32.8,7,1012,16086,466766,15932,1028,16960,CO,B,S3
369222124,0.831687764,59133,120000,142200,12.5,16440,95392,95392,4,O,663,2,32,32,19,0,0,Corporation,15,1,15,0,57,Home Furniture and Furnishings Stores,3519,1765,1754,129300,27432,31.4,8,276,10194,475094,1506,399,1905,OR,H,S4
83825766,0.828644501,11340,23000,27370,12.5,2539.2,58142.08,29344,1,R,576,7,26,12,12,0,7,Corporation,19,4,2,0,59,Miscellaneous Retail Stores,27200,13581,13619,147300,42458,32.3,6,1270,18454,601672,17895,1743,19638,TX,B,S3
141820168,0.419567827,2796,11200,13328,12.5,1545.6,8826.66,8826.85714,7,O,461,1,20,12,11,5,3,Sole Proprietorship,1,0,1,0,58,Eating and Drinking Places,8601,4165,4436,52900,34432,37,6,181,1699,36345,2604,245,2849,TX,B,S2
268723332,1.104459671,11485,17700,20797.5,12.5,1672.66,14353.38,14353.5,4,O,607,14,15,10,12,0,5,Sole Proprietorship,8,2,2,0,59,Miscellaneous Retail Stores,58612,27919,30693,106300,40084,31.9,8,1513,19986,627605,19231,974,20205,CA,OTHER,S2
317029430,0.529936975,5045,16000,19040,12.5,2208,18110.52,22587.5714,14,O,499,4,44,30,30,5,9,Limited Liability Company,4,0,1,0,58,Eating and Drinking Places,66202,33313,32889,122500,49975,29.4,7,882,10312,324423,12172,712,12884,AZ,B,S2
403925154,0.679201681,3233,8000,9520,12.5,662.4,7362.8,10109.6667,6,O,572,4,12,11,3,1,0,Sole Proprietorship,17,0,1,0,47,Transportation Services,26141,12762,13379,86000,30953,29.9,7,740,9283,231450,10017,767,10784,ID,F,S1
109226925,0.854403292,51905,1.00E+05,121500,12.5,14300,110040,159866,2,R,525,1,25,11,15,5,9,Sole Proprietorship,1,0,1,0,59,Miscellaneous Retail Stores,3362,1648,1714,96300,33306,26.3,7,74,547,10111,10882,2165,13047,AZ,H,S4
234029653,0.657258065,3097,7600,9424,12.5,1181.04,4849.74,4849.33333,6,O,528,3,35,28,12,2,5,Sole Proprietorship,9,0,0,0,75,Auto Repair Services and Parking,5079,2492,2587,177000,60861,40.2,6,77,689,19841,2501,92,2593,TX,H,S1
81423394,1.442958333,34631,40000,48000,12.5,4760,32776.8,34106.5714,7,R,546,2,21,18,8,0,3,Sole Proprietorship,2,0,1,0,17,Construction-Special Trade Contractors,62099,30200,31899,370400,80146,37.4,8,1507,14388,410139,17567,672,18239,CA,H,S3
55727392,1.05270366,22291,34800,42350,12.5,5209.56,39438,45208.6667,3,R,545,5,34,30,16,3,1,Sole Proprietorship,15,2,1,0,75,Auto Repair Services and Parking,36121,17632,18489,100300,63889,35.1,6,370,3586,72234,14223,249,14472,TX,H,S3
74729169,0.880526123,2410,4600,5474,12.5,634.8,4225.8,5941.5,4,O,607,9,8,4,1,0,4,Sole Proprietorship,0,0,1,0,56,Apparel and Accessory Stores,66241,33280,32961,150500,32496,26.8,8,657,12114,387061,17940,1126,19066,CA,B,S1
148129615,1.190868794,13433,19200,22560,12.5,1152,18544.52,18544.5,4,R,590,14,29,13,17,5,11,Sole Proprietorship,11,5,0,4,59,Miscellaneous Retail Stores,20395,11975,8420,769000,51215,39.9,8,2027,16921,1006230,14153,1856,16009,CA,A,S2
178129154,1.17342437,11171,16000,19040,12.5,2208,12741.56,12741.3333,6,O,611,2,36,34,20,0,2,Corporation,3,1,0,1,58,Eating and Drinking Places,30679,15160,15519,99800,34483,31,8,260,4070,97672,8919,281,9200,WA,B,S2
95222923,0.980439331,9373,16000,19120,12.5,960,15375.08,15375.6,5,O,572,6,12,6,4,5,1,Sole Proprietorship,6,1,3,0,58,Eating and Drinking Places,31842,15522,16320,151200,49897,32.4,7,695,10413,214073,7597,550,8147,NM,A,S2
376720434,1.061649869,8888,14250,16743.75,12,1250.44,10196,14676,1,R,664,2,38,37,24,0,1,Corporation,2,1,2,0,51,Wholesale Trade-Nondurable Goods,15436,7123,8313,417400,50263,44.7,8,496,3848,89434,6761,750,7511,CA,B,S2
50824976,0.758372914,6227,13800,16422,12.5,1904.4,12611.04,12610.813,6,O,613,7,13,6,6,0,5,Sole Proprietorship,9,2,0,0,79,Amusement and Recreational Services,44678,21227,23451,110700,35485,35.4,8,543,5811,143000,14158,676,14834,CA,B,S2
372621198,0.669347389,12318,30800,36806,12.5,1848,29758.76,29758.5455,11,O,540,3,14,9,7,1,4,Sole Proprietorship,14,4,0,4,27,Printing Publishing and Allied Industries,40138,19139,20999,219500,43557,32.4,8,1156,18962,567304,13819,1383,15202,CA,A,S3
67627362,1.003629032,7467,12000,14880,12.5,1776,7938.14,7938,3,O,585,4,47,46,22,1,0,Corporation,4,1,0,0,72,Personal Services,16698,8638,8060,148500,41070,31.2,7,906,6251,161028,5422,492,5914,MT,B,S2
237825785,0.586189516,5815,16000,19840,12.5,3078.4,18861.7,18860.9278,1,R,479,8,47,34,25,7,6,Sole Proprietorship,22,10,4,4,80,Health Services,36129,17683,18446,195100,61583,35.1,8,878,9792,269749,4894,391,5285,CA,B,S2
327721505,1.237728938,114886,156000,185640,12.5,21528,123791.84,120367.75,8,O,563,4,26,12,9,12,2,Corporation,4,5,1,1,58,Eating and Drinking Places,49933,24616,25317,127500,70081,34,6,862,15439,567850,19042,475,19517,TX,B,S4
439920099,0.863602151,16063,30000,37200,12.5,4440,19821.12,19821,10,O,565,2,34,32,22,0,2,Corporation,1,0,0,0,57,Home Furniture and Furnishings Stores,9969,5718,4251,388100,66771,29.3,7,697,8071,230487,11446,1625,13071,CO,B,S3
339827390,0.498209719,2922,9200,11730,12.5,1925.1,6086,6086,4,O,472,3,11,3,3,5,3,Sole Proprietorship,16,1,2,0,72,Personal Services,40594,19746,20848,108300,36566,27.4,8,403,7510,228438,4548,258,4806,CA,B,S2
183729293,0.800639921,3253,6800,8126,12.5,567.12,6151,6151,8,O,495,2,18,9,9,6,3,Corporation,1,2,0,0,41,Local/Suburban Transit and Highway Passenger,26397,12999,13398,98300,42921,37.8,6,803,15383,436924,11105,1236,12341,TX,A,S1
248623287,1.056233653,19384,29600,36704,12.5,4599.84,19160.74,19160.6,10,O,654,14,38,35,22,0,3,Corporation,13,1,2,0,58,Eating and Drinking Places,25178,12205,12973,118900,58983,31.8,6,528,8462,269039,9587,390,9977,NE,H,S3
47725797,0.681932773,3246,8000,9520,12.5,864.44,13550.18,17749.4286,7,O,598,3,12,7,5,0,5,Limited Liability Company,4,0,0,0,72,Personal Services,20649,10074,10575,91000,38555,38.1,6,758,10790,287071,7373,833,8206,NE,OTHER,S1
196629483,0.815103727,19331,39200,47432,12.5,6958,30750.48,30750.5,4,O,539,4,47,42,24,2,3,Sole Proprietorship,7,0,0,0,72,Personal Services,49831,26426,23405,521500,37398,37.7,8,1550,10979,353007,28903,1650,30553,CA,H,S3
221429100,1.002343069,18395,29600,36704,12.5,4599.84,19176.98,19176.8333,12,O,644,5,8,6,4,0,2,Limited Liability Company,1,0,0,0,59,Miscellaneous Retail Stores,73,19585,18438,55000,35868,35.5,8,1143,24567,0,14178,1164,15342,WA,H,S3
285228215,0.605123603,7417,20600,24514,7.5,2274.24,31684,31684,3,R,530,5,14,1,6,7,6,Corporation,6,0,2,0,75,Auto Repair Services and Parking,3242,1660,1582,186500,50230,35.6,7,240,1426,35040,160,1,161,CO,B,S2
420527255,0,0,3.00E+05,355500,10,41100,290938.7,251891.714,7,O,614,6,34,32,12,0,2,Corporation,5,2,1,0,57,Home Furniture and Furnishings Stores,54069,25699,28370,284800,83651,40,5,2238,36758,1370617,16019,1610,17629,CA,H,S4
17621897,0.695936114,19608,46000,56350,7.5,3220,55152.4,55147.1629,6,O,522,6,28,9,9,1,6,Corporation,1,0,0,0,57,Home Furniture and Furnishings Stores,19599,9584,10015,119000,42910,32.8,8,654,11538,419462,5988,640,6628,CA,C,S4
382326994,0.912934819,6758,12600,14805,12.5,850.5,12218.44,14166,4,R,517,8,29,14,14,0,3,Corporation,10,1,1,0,87,Engineering and Accounting and Management Services,63144,35570,27574,175400,56811,33.9,8,736,9735,310089,12110,635,12745,CA,D,S2
168827996,0.991271347,3918,6200,7905,12.5,1297.34,4103.68,4103.6,5,O,540,7,26,9,12,13,4,Sole Proprietorship,6,0,2,0,73,Business Services,2715,1368,1347,148000,52400,23.5,7,90,474,9707,836,29,865,UT,B,S1
153521456,1.213161801,24518,34400,40420,12.5,2064,30874.96,30875,6,O,663,7,19,18,6,1,0,Sole Proprietorship,6,0,1,0,54,Food Stores,42383,21249,21134,905400,24208,31.1,8,607,5156,146625,17836,1029,18865,CA,A,S3
224320197,1.439863946,52915,60000,73500,5,6812.1,143473.4,164953.333,3,O,675,2,38,37,20,0,1,Partnership,0,0,0,0,58,Eating and Drinking Places,13824,6863,6961,242700,109351,34.7,6,332,1961,59377,6650,96,6746,TX,OTHER,S4
187720186,0.925473355,11853,21800,25615,12.5,436,26318,26272.5,4,R,573,4,24,18,17,2,4,Sole Proprietorship,2,0,1,0,55,Automotive Dealers and Service Stations,44761,20630,24131,172700,34069,34.5,8,409,3484,73881,16549,930,17479,CA,A,S3
139929171,0.779347562,12853,26600,32984,12.5,3149.44,30499.92,15656,2,R,507,3,34,14,15,3,11,Partnership,2,0,0,0,57,Home Furniture and Furnishings Stores,20391,10089,10302,229800,63630,37.3,8,536,12845,730711,5750,154,5904,WA,B,S3
44522787,0.382603678,6631,29500,34662.5,12.5,3385.12,23233.26,26531.0909,11,O,472,2,11,4,3,4,3,Sole Proprietorship,2,0,1,0,59,Miscellaneous Retail Stores,52972,26919,26053,402000,73147,34.6,8,1037,19840,1198156,15905,1014,16919,CA,B,S3
146421098,0.712861869,34474,78000,96720,10,9235.2,122710,225526,1,R,732,3,11,10,5,0,1,Limited Liability Company,2,4,1,1,58,Eating and Drinking Places,1564,925,639,58600,14578,49.6,6,1297,26389,918247,956,1644,2600,TX,B,S4
137327285,1.190393933,14127,20200,23735,12.5,2181.6,15612.72,64700.6667,6,O,642,8,19,17,12,1,1,Corporation,8,11,7,4,72,Personal Services,34572,16978,17594,106900,50867,33,6,561,4939,108382,10210,703,10913,TX,OTHER,S2
96528940,0.656779661,3875,10000,11800,12,1360,7648.86,7648.5,4,O,521,3,9,3,3,4,2,Limited Liability Company,1,0,1,0,58,Eating and Drinking Places,47800,25170,22630,123500,38385,27.9,7,1461,31417,997460,10929,1449,12378,UT,OTHER,S2
